#Feature ID	Taxon	Confidence
285a28e7c075fc8c0a2f1a84d1ee9ac9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9996310425349055
1086745187b283e19b114ee3a464ebe0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.7002467192845792
434a59b1a59139d578ec092f897b0a6d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9402763122878295
9b15cf58e4a4cb26f6300ac1e9b32573	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999693679929161
77b44eea1484b302a70c396834611eb8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__animalis	0.8209191530930813
df91bed2bf2d40b224c00ec1c6b2db72	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri	0.8034618969001062
b08ab3f2125f464f19c9df66dc6ea16b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7928115810181177
4bd3efb1b76988ce82bdf9e722e020b5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999980257816948
f962d00f9989a27a63751037e3d2484d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999750929571202
6c16795511d874c565f13e14e12c3440	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9828362629306273
c5a1a48fb2a21aa61a297d5a9747e9e7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999799304356574
b718644e5fb807eacabba7490b507199	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999759018585139
6acde5434c14055bc4d497284baa7fc7	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.9652843263189641
f65232dc03a4461d72662bc7882b1a39	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999191160259104
15f2d19b8af7016ad5e9d8b2e527c5ff	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9999993585105933
bb567d9dd7cc59037b178bef0c086811	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri	0.7464885683261397
